TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
ElBlastoTr2,2025-08-22,12:34:56.183,47.99017,-81.85088,1234.1,47.95681,-81.84499,14168.1,3,49,-58,124,0x01,28,0,18,7,-121,-116,12265.81,12935.991,17825.180,34.570,86%,4.079,3.701,5457,620,0,598,4958,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:34:57.202,47.99017,-81.85088,1234.1,47.95676,-81.84483,14109.9,3,49,-56,119,0x01,27,1,15,7,-119,-122,12289.11,12877.816,17799.087,43.603,86%,4.078,3.699,5458,621,0,599,4959,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:34:58.193,47.99017,-81.85088,1234.1,47.95668,-81.84463,14053.0,3,56,-57,117,0x01,28,0,19,5,-114,-123,12322.83,12820.919,17781.324,77.752,86%,4.078,3.699,5459,622,0,600,4960,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:00.202,47.99017,-81.85088,1234.1,47.95653,-81.84425,13940.2,3,54,-57,124,0x01,28,0,20,4,-110,-120,12390.46,12708.147,17747.352,123.905,80%,4.077,3.679,5461,624,0,601,4962,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:01.192,47.99017,-81.85088,1234.1,47.95646,-81.84406,13880.4,3,54,-62,116,0x01,28,2,18,4,-120,-115,12424.37,12648.278,17728.287,39.289,80%,4.077,3.700,5462,625,0,602,4963,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:02.183,47.99017,-81.85088,1234.1,47.95640,-81.84386,13817.6,3,56,-64,113,0x01,28,3,16,6,-116,-117,12449.62,12585.528,17701.326,62.396,81%,4.069,3.702,5463,626,0,603,4964,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:04.193,47.99017,-81.85088,1234.1,47.95625,-81.84348,13695.7,3,50,-60,126,0x01,28,3,16,5,-117,-115,12518.37,12463.658,17663.557,55.917,76%,4.087,3.701,5465,627,0,604,4965,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:05.184,47.99017,-81.85088,1234.1,47.95617,-81.84330,13635.9,3,49,-60,119,0x01,28,1,20,3,-113,-118,12552.20,12403.810,17645.436,88.863,76%,4.087,3.699,5466,628,0,605,4966,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:06.202,47.99017,-81.85088,1234.1,47.95610,-81.84312,13576.6,3,50,-59,117,0x01,28,0,18,6,-112,-116,12586.64,12344.479,17628.360,99.979,76%,4.076,3.698,5467,629,0,606,4967,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:07.192,47.99017,-81.85088,1234.1,47.95604,-81.84293,13517.8,3,50,-59,120,0x01,28,0,19,5,-109,-116,12611.86,12285.748,17605.348,141.507,76%,4.076,3.699,5468,630,0,607,4968,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:08.212,47.99017,-81.85088,1234.1,47.95597,-81.84276,13457.9,3,47,-60,119,0x01,27,1,17,6,-112,-115,12646.29,12225.851,17588.347,100.453,76%,4.075,3.699,5469,631,0,608,4969,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:09.201,47.99017,-81.85088,1234.1,47.95592,-81.84258,13398.9,3,48,-58,117,0x01,28,1,19,5,-116,-116,12671.72,12166.773,17565.678,63.509,79%,4.075,3.698,5470,632,0,609,4970,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:10.195,47.99017,-81.85088,1234.1,47.95584,-81.84240,13339.1,3,50,-57,118,0x01,28,0,19,5,-115,-116,12706.71,12107.015,17549.661,71.455,76%,4.084,3.701,5471,633,0,610,4970,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:11.182,47.99017,-81.85088,1234.1,47.95576,-81.84222,13279.7,3,50,-59,121,0x01,28,0,19,6,-111,-128,12741.56,12047.589,17534.034,113.559,73%,4.084,3.699,5472,634,0,611,4970,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:12.202,47.99017,-81.85088,1234.1,47.95571,-81.84204,13218.9,3,51,-61,120,0x01,28,2,18,4,-107,-117,12767.16,11986.769,17510.965,180.341,73%,4.084,3.702,5473,635,0,612,4971,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:13.195,47.99017,-81.85088,1234.1,47.95564,-81.84187,13156.6,3,47,-61,122,0x01,28,1,20,3,-117,-109,12802.09,11924.469,17493.930,57.185,73%,4.070,3.696,5474,636,0,613,4972,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:14.182,47.99017,-81.85088,1234.1,47.95556,-81.84168,13090.0,3,47,-60,123,0x01,28,3,15,6,-116,-131,12837.49,11857.901,17474.619,64.340,72%,4.070,3.702,5475,637,0,614,4972,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:15.203,47.99017,-81.85088,1234.1,47.95548,-81.84154,13037.4,3,48,-58,124,0x01,28,3,16,6,-107,-119,12871.55,11805.286,17464.059,181.816,72%,4.075,3.700,5476,638,0,615,4973,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:17.181,47.99017,-81.85088,1234.1,47.95535,-81.84122,12920.0,3,46,-58,127,0x01,29,0,21,4,-120,-114,12931.71,11687.864,17429.497,40.894,69%,4.082,3.698,5478,639,0,616,4974,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:18.202,47.99017,-81.85088,1234.1,47.95525,-81.84105,12860.0,3,48,-61,123,0x01,29,4,14,5,-112,-114,12975.73,11627.921,17422.126,103.070,67%,4.082,3.702,5479,640,0,617,4974,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:19.193,47.99017,-81.85088,1234.1,47.95517,-81.84090,12799.4,3,47,-59,124,0x01,29,1,14,10,-112,-115,13010.52,11567.336,17407.743,103.346,67%,4.081,3.699,5480,641,0,618,4975,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:20.182,47.99017,-81.85088,1234.1,47.95510,-81.84074,12739.7,3,48,-58,127,0x01,29,2,19,3,-114,-112,13045.40,11507.625,17394.277,82.311,67%,4.081,3.697,5481,642,0,619,4976,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:21.231,47.99017,-81.85088,1234.1,47.95502,-81.84058,12679.6,3,48,-60,126,0x01,29,0,21,4,-114,-120,13080.20,11447.468,17380.719,82.531,67%,4.075,3.698,5482,643,0,620,4977,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:23.182,47.99017,-81.85088,1234.1,47.95487,-81.84026,12559.0,3,46,-60,125,0x01,29,3,17,4,-112,-115,13150.17,11326.940,17354.546,104.456,61%,4.075,3.698,5484,645,0,621,4978,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:24.204,47.99017,-81.85088,1234.1,47.95479,-81.84010,12499.8,3,49,-58,125,0x01,29,1,19,5,-111,-110,13185.38,11267.740,17342.728,117.515,63%,4.065,3.701,5485,646,0,622,4979,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:25.194,47.99017,-81.85088,1234.1,47.95471,-81.83994,12441.0,3,49,-59,124,0x01,29,3,15,6,-115,-112,13221.12,11208.862,17331.783,74.348,65%,4.065,3.697,5486,647,0,623,4980,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:26.183,47.99017,-81.85088,1234.1,47.95464,-81.83977,12383.5,3,46,-57,122,0x01,29,2,17,6,-110,-114,13256.98,11151.368,17322.092,132.570,65%,4.082,3.698,5487,648,0,624,4981,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:27.203,47.99017,-81.85088,1234.1,47.95459,-81.83961,12325.7,3,45,-57,123,0x01,29,0,18,7,-111,-111,13283.40,11093.653,17305.268,118.388,65%,4.082,3.697,5488,649,0,625,4982,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:28.191,47.99017,-81.85088,1234.1,47.95451,-81.83944,12266.7,3,50,-59,122,0x01,29,2,16,6,-121,-114,13319.32,11034.604,17295.134,37.539,67%,4.076,3.702,5489,650,0,626,4983,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:29.183,47.99017,-81.85088,1234.1,47.95443,-81.83927,12203.8,3,49,-62,117,0x01,28,1,16,7,-108,-126,13355.54,10971.759,17283.085,168.136,69%,4.076,3.699,5490,651,0,627,4984,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:32.183,47.99017,-81.85088,1234.1,47.95425,-81.83878,12030.3,3,48,-57,119,0x01,29,0,20,5,-114,-116,13445.54,10798.219,17243.544,84.836,60%,4.080,3.697,5493,652,0,628,4985,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:33.203,47.99017,-81.85088,1234.1,47.95418,-81.83861,11973.5,3,45,-55,119,0x01,29,1,17,4,-109,-120,13482.00,10741.460,17236.572,151.271,60%,4.080,3.696,5494,653,0,629,4986,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:34.192,47.99017,-81.85088,1234.1,47.95412,-81.83845,11917.6,3,43,-56,118,0x01,29,1,16,7,-106,-114,13508.95,10685.499,17222.887,214.102,61%,4.080,3.695,5495,654,0,630,4987,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:35.183,47.99017,-81.85088,1234.1,47.95405,-81.83827,11855.9,3,45,-58,114,0x01,29,2,18,5,-109,-109,13546.33,10623.796,17214.077,151.992,63%,4.075,3.697,5496,655,0,631,4988,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:36.201,47.99017,-81.85088,1234.1,47.95400,-81.83812,11804.8,3,43,-57,119,0x01,29,1,21,3,-112,-112,13572.95,10572.710,17203.598,107.814,65%,4.075,3.697,5497,656,0,632,4989,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:37.197,47.99017,-81.85088,1234.1,47.95395,-81.83795,11746.5,3,44,-59,119,0x01,29,1,17,7,-112,-114,13600.36,10514.420,17189.527,108.032,65%,4.082,3.697,5498,657,0,633,4990,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:39.201,47.99017,-81.85088,1234.1,47.95382,-81.83762,11632.4,3,47,-56,118,0x01,27,0,19,3,-111,-119,13665.20,10400.316,17171.537,121.791,62%,4.080,3.697,5500,659,0,634,4992,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:41.211,47.99017,-81.85088,1234.1,47.95372,-81.83729,11516.6,3,44,-55,116,0x01,29,1,18,4,-110,-114,13720.67,10284.466,17145.988,137.207,59%,4.077,3.697,5502,660,0,635,4993,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:42.200,47.99017,-81.85088,1234.1,47.95366,-81.83713,11460.1,3,46,-55,115,0x01,29,0,19,5,-110,-114,13748.71,10228.019,17134.687,137.487,61%,4.077,3.701,5503,661,0,636,4994,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:43.192,47.99017,-81.85088,1234.1,47.95361,-81.83695,11404.4,3,45,-57,116,0x01,29,1,17,6,-105,-114,13777.17,10172.297,17124.381,244.997,63%,4.076,3.697,5504,662,0,637,4995,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:44.183,47.99017,-81.85088,1234.1,47.95354,-81.83678,11348.8,3,42,-56,118,0x01,29,1,17,7,-106,-111,13814.31,10116.664,17121.346,218.942,63%,4.076,3.700,5505,663,0,638,4996,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:45.202,47.99017,-81.85088,1234.1,47.95348,-81.83662,11292.5,3,42,-56,115,0x01,29,0,16,9,-111,-112,13842.33,10060.398,17110.828,123.370,63%,4.076,3.700,5506,664,0,639,4997,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:46.193,47.99017,-81.85088,1234.1,47.95343,-81.83646,11235.4,3,44,-57,114,0x01,29,1,16,7,-111,-112,13870.88,10003.262,17100.456,123.624,60%,4.083,3.700,5507,665,0,640,4997,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:47.185,47.99017,-81.85088,1234.1,47.95338,-81.83629,11179.4,3,44,-57,115,0x01,29,2,17,5,-115,-117,13899.31,9947.336,17090.920,78.162,62%,4.083,3.697,5508,666,0,641,4998,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:48.201,47.99017,-81.85088,1234.1,47.95333,-81.83614,11121.3,3,45,-59,119,0x01,29,2,17,5,-111,-123,13927.19,9889.164,17079.861,124.126,64%,4.087,3.699,5509,667,0,642,4999,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:49.192,47.99017,-81.85088,1234.1,47.95325,-81.83598,11064.7,3,45,-55,117,0x01,29,2,19,4,-110,-118,13964.38,9832.658,17077.615,139.644,65%,4.087,3.698,5510,668,0,643,5000,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:50.184,47.99017,-81.85088,1234.1,47.95320,-81.83582,11009.3,3,45,-56,117,0x01,29,1,18,6,-117,-111,13992.69,9777.186,17068.940,62.503,66%,4.079,3.694,5511,669,0,644,5001,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:51.201,47.99017,-81.85088,1234.1,47.95315,-81.83565,10952.7,3,47,-55,113,0x01,29,2,17,5,-108,-124,14021.62,9720.578,17060.352,176.522,66%,4.079,3.698,5512,670,0,645,5002,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:52.192,47.99017,-81.85088,1234.1,47.95310,-81.83548,10898.3,3,45,-55,115,0x01,29,1,17,6,-108,-111,14050.82,9666.254,17053.514,176.889,66%,4.081,3.701,5513,671,0,646,5003,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:53.183,47.99017,-81.85088,1234.1,47.95305,-81.83530,10841.6,3,44,-59,113,0x01,28,1,16,7,-106,-115,14080.05,9609.525,17045.569,223.154,67%,4.081,3.697,5514,672,0,647,5004,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:54.202,47.99017,-81.85088,1234.1,47.95300,-81.83513,10785.1,3,44,-58,108,0x01,28,1,17,7,-113,-111,14109.78,9553.023,17038.402,99.890,68%,4.081,3.699,5515,673,0,648,5005,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:55.223,47.99017,-81.85088,1234.1,47.95297,-81.83495,10730.0,3,48,-54,109,0x01,28,0,17,8,-110,-115,14130.73,9497.864,17024.922,141.307,70%,4.074,3.697,5516,674,0,649,5006,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:56.183,47.99017,-81.85088,1234.1,47.95292,-81.83477,10674.6,3,47,-56,112,0x01,28,1,17,7,-114,-112,14160.78,9442.521,17019.113,89.348,72%,4.074,3.700,5517,675,0,650,5007,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:57.202,47.99017,-81.85088,1234.1,47.95287,-81.83459,10617.0,3,46,-59,113,0x01,28,3,14,6,-106,-118,14190.93,9384.951,17012.386,224.911,74%,4.079,3.697,5518,676,0,651,5008,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:35:59.182,47.99017,-81.85088,1234.1,47.95277,-81.83423,10499.7,3,49,-56,112,0x01,28,0,20,5,-114,-111,14251.90,9267.563,16999.010,89.923,68%,4.086,3.697,5520,677,0,652,5009,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:00.201,47.99017,-81.85088,1234.1,47.95272,-81.83405,10443.3,3,48,-55,113,0x01,28,1,19,5,-107,-117,14282.92,9211.162,16994.400,201.752,69%,4.086,3.688,5521,678,0,653,5010,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:02.182,47.99017,-81.85088,1234.1,47.95261,-81.83368,10329.8,3,48,-55,112,0x01,28,1,18,5,-110,-113,14344.76,9097.664,16985.362,143.448,64%,4.078,3.697,5523,679,0,654,5011,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:03.200,47.99017,-81.85088,1234.1,47.95256,-81.83350,10271.8,3,50,-57,113,0x01,27,2,16,6,-104,-117,14375.94,9039.683,16980.770,286.838,66%,4.080,3.697,5524,680,0,655,5012,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:04.192,47.99017,-81.85088,1234.1,47.95251,-81.83331,10214.5,3,49,-56,115,0x01,28,0,20,5,-106,-109,14407.10,8982.389,16976.780,228.337,69%,4.080,3.697,5525,681,0,656,5013,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:05.184,47.99017,-81.85088,1234.1,47.95246,-81.83313,10158.1,3,50,-57,114,0x01,28,1,16,7,-117,-108,14438.37,8925.965,16973.590,64.494,71%,4.085,3.700,5526,682,0,657,5014,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:06.201,47.99017,-81.85088,1234.1,47.95241,-81.83294,10102.2,3,48,-54,114,0x01,28,0,20,4,-112,-125,14470.10,8870.076,16971.324,114.940,74%,4.085,3.697,5527,683,0,658,5015,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:07.191,47.99017,-81.85088,1234.1,47.95236,-81.83276,10047.3,3,48,-56,118,0x01,28,1,19,4,-108,-114,14501.36,8815.207,16969.417,182.561,75%,4.078,3.697,5528,684,0,659,5016,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:10.192,47.99017,-81.85088,1234.1,47.95218,-81.83221,9880.2,3,49,-58,111,0x01,28,1,18,6,-114,-112,14604.41,8648.120,16971.841,92.148,67%,4.083,3.697,5531,686,0,660,5017,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:11.184,47.99017,-81.85088,1234.1,47.95213,-81.83204,9820.4,3,49,-59,114,0x01,28,1,19,3,-112,-114,14635.98,8588.311,16968.670,116.258,69%,4.083,3.697,5532,687,0,661,5018,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:12.201,47.99017,-81.85088,1234.1,47.95208,-81.83187,9761.5,3,46,-56,120,0x01,27,3,16,5,-112,-114,14666.81,8529.416,16965.595,116.503,67%,4.085,3.700,5533,688,0,662,5018,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:13.193,47.99017,-81.85088,1234.1,47.95203,-81.83170,9705.0,3,48,-55,113,0x01,28,1,19,5,-109,-116,14698.18,8472.895,16964.428,164.916,68%,4.085,3.697,5534,689,0,663,5019,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:14.182,47.99017,-81.85088,1234.1,47.95197,-81.83150,9647.6,3,51,-54,113,0x01,28,2,18,4,-108,-116,14730.62,8415.555,16964.026,185.447,68%,4.073,3.697,5535,690,0,664,5020,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:15.202,47.99017,-81.85088,1234.1,47.95192,-81.83131,9590.9,3,49,-55,113,0x01,28,4,15,4,-104,-115,14763.43,8358.806,16964.502,294.569,68%,4.073,3.699,5536,691,0,665,5021,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:16.196,47.99017,-81.85088,1234.1,47.95187,-81.83113,9534.2,3,47,-56,114,0x01,28,3,17,4,-107,-109,14795.45,8302.090,16964.554,208.991,68%,4.079,3.700,5537,692,0,666,5022,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:17.181,47.99017,-81.85088,1234.1,47.95182,-81.83095,9477.9,3,50,-56,112,0x01,28,0,19,6,-106,-113,14827.65,8245.804,16965.218,235.002,68%,4.079,3.697,5538,693,0,667,5023,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:18.202,47.99017,-81.85088,1234.1,47.95177,-81.83076,9422.0,3,51,-54,106,0x01,28,2,18,3,-115,-111,14860.96,8189.892,16967.292,83.569,68%,4.078,3.697,5539,694,0,668,5024,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:19.192,47.99017,-81.85088,1234.1,47.95172,-81.83057,9365.5,3,47,-55,106,0x01,28,0,21,3,-113,-116,14894.33,8133.380,16969.374,105.444,68%,4.078,3.697,5540,695,0,669,5025,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:20.181,47.99017,-81.85088,1234.1,47.95167,-81.83038,9309.6,3,48,-52,111,0x01,28,1,17,5,-117,-113,14927.30,8077.468,16971.648,66.678,69%,4.078,3.700,5541,696,0,670,5026,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:21.202,47.99017,-81.85088,1234.1,47.95161,-81.83018,9253.6,3,53,-55,112,0x01,28,1,19,4,-112,-121,14960.79,8021.510,16974.601,118.838,70%,4.067,3.699,5542,697,0,671,5027,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:23.183,47.99017,-81.85088,1234.1,47.95154,-81.82977,9143.3,3,51,-53,107,0x01,27,1,17,6,-110,-120,15021.31,7911.208,16976.291,150.213,67%,4.077,3.695,5544,698,0,672,5028,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:24.201,47.99017,-81.85088,1234.1,47.95149,-81.82957,9088.1,3,50,-55,111,0x01,28,1,19,5,-115,-114,15055.36,7856.060,16980.857,84.663,69%,4.077,3.701,5545,699,0,673,5029,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:25.193,47.99017,-81.85088,1234.1,47.95144,-81.82938,9032.9,3,55,-51,108,0x01,28,2,18,5,-120,-120,15090.32,7800.844,16986.438,47.720,69%,4.079,3.696,5546,700,0,674,5030,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:26.183,47.99017,-81.85088,1234.1,47.95139,-81.82915,8977.6,3,56,-55,105,0x01,28,1,16,6,-112,-117,15126.58,7745.532,16993.384,120.155,71%,4.079,3.700,5547,701,0,675,5031,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:27.200,47.99017,-81.85088,1234.1,47.95134,-81.82894,8923.8,3,52,-53,107,0x01,28,2,17,5,-111,-113,15162.50,7691.713,17000.954,135.136,73%,4.079,3.701,5548,702,0,676,5032,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:28.192,47.99017,-81.85088,1234.1,47.95128,-81.82873,8869.2,3,56,-54,105,0x01,28,0,18,6,-112,-113,15198.43,7637.159,17008.441,120.725,74%,4.079,3.699,5549,703,0,677,5033,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:29.182,47.99017,-81.85088,1234.1,47.95126,-81.82851,8814.2,3,59,-56,101,0x01,27,1,20,2,-121,-115,15226.72,7582.120,17009.132,42.915,75%,4.077,3.696,5550,704,0,678,5034,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:30.200,47.99017,-81.85088,1234.1,47.95121,-81.82828,8758.3,3,59,-56,102,0x01,28,1,19,4,-120,-127,15264.17,7526.198,17017.869,48.270,76%,4.077,3.697,5551,705,0,679,5035,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:31.192,47.99017,-81.85088,1234.1,47.95118,-81.82805,8702.4,3,57,-57,103,0x01,28,1,21,2,-116,-127,15292.90,7470.335,17019.054,76.646,77%,4.078,3.697,5552,706,0,680,5036,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:32.182,47.99017,-81.85088,1234.1,47.95116,-81.82783,8646.0,3,57,-57,99,0x01,27,1,17,6,-110,-119,15322.00,7413.868,17020.537,153.220,77%,4.078,3.699,5553,707,0,681,5037,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:33.200,47.99017,-81.85088,1234.1,47.95113,-81.82759,8589.0,3,55,-58,98,0x01,28,2,17,6,-112,-115,15351.46,7356.903,17022.375,121.941,79%,4.078,3.697,5554,708,0,682,5038,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:34.191,47.99017,-81.85088,1234.1,47.95110,-81.82736,8532.1,3,56,-56,96,0x01,28,0,17,7,-116,-117,15380.96,7300.033,17024.528,77.087,81%,4.084,3.700,5555,709,0,683,5039,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:35.182,47.99017,-81.85088,1234.1,47.95108,-81.82713,8475.0,3,57,-57,98,0x01,28,1,19,4,-116,-123,15411.07,7242.878,17027.354,77.238,83%,4.084,3.694,5556,710,0,684,5040,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:41.182,47.99017,-81.85088,1234.1,47.95095,-81.82576,8134.5,3,57,-53,97,0x01,28,1,20,4,-120,-125,15583.28,6902.369,17042.683,49.279,68%,4.081,3.697,5562,713,0,685,5043,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
